,Date,HolidayFlag,DayOfWeek,WeekOfYear,Day,Month,Year,HalfHourPeriod,ForecastWindProduction,NationalLoadForecast,PriceForecast$,Temperature C,Windspeed km/h,CO2Intensity g/kWh,WindProduction MWh,NationalSystemLoad MWh,Price $
19887,2012-12-19 08:30:00,0,2,51,19,12,2012,17,946.3,4997.52,52.28,9.0,11.1,418.51,826.0,4600.0,54.43
19888,2012-12-19 09:00:00,0,2,51,19,12,2012,18,901.7,5068.36,53.14,8.0,13.0,426.44,729.0,4708.63,56.38
19889,2012-12-19 09:30:00,0,2,51,19,12,2012,19,846.2,5212.18,53.19,8.0,11.1,417.48,688.0,4788.65,56.52
19890,2012-12-19 10:00:00,0,2,51,19,12,2012,20,789.7,5235.93,63.22,8.0,11.1,420.12,627.0,4808.63,56.52
19891,2012-12-19 10:30:00,0,2,51,19,12,2012,21,729.1,5232.94,63.27,8.0,14.8,426.8,563.0,4819.8,56.52
19892,2012-12-19 11:00:00,0,2,51,19,12,2012,22,669.3,5234.15,63.27,8.0,13.0,431.99,545.0,4849.27,61.45
19893,2012-12-19 11:30:00,0,2,51,19,12,2012,23,612.7,5239.59,63.27,9.0,11.1,440.65,459.0,4851.27,61.45
19894,2012-12-19 12:00:00,0,2,51,19,12,2012,24,558.4,5243.84,71.77,9.0,9.3,450.35,363.0,4913.82,61.45
19895,2012-12-19 12:30:00,0,2,51,19,12,2012,25,507.2,5246.08,72.28,9.0,7.4,453.24,310.0,4938.59,61.46
19896,2012-12-19 13:00:00,0,2,51,19,12,2012,26,457.7,5221.24,73.04,9.0,3.7,461.51,321.0,4891.13,61.46
19897,2012-12-19 13:30:00,0,2,51,19,12,2012,27,413.5,5111.7,68.8,9.0,5.6,462.76,305.0,4837.23,61.45
19898,2012-12-19 14:00:00,0,2,51,19,12,2012,28,370.0,5100.55,69.94,9.0,7.4,469.13,277.0,4870.58,61.46
19899,2012-12-19 14:30:00,0,2,51,19,12,2012,29,329.7,5157.71,72.67,9.0,5.6,471.05,288.0,4882.25,61.48
19900,2012-12-19 15:00:00,0,2,51,19,12,2012,30,292.8,5177.65,74.41,9.0,9.3,475.53,205.0,4957.4,61.47
19901,2012-12-19 15:30:00,0,2,51,19,12,2012,31,266.0,5275.28,68.97,9.0,5.6,465.34,195.0,5093.23,60.92
19902,2012-12-19 16:00:00,0,2,51,19,12,2012,32,242.7,5519.65,91.55,9.0,7.4,453.58,212.0,5377.74,61.47
19903,2012-12-19 16:30:00,0,2,51,19,12,2012,33,230.0,5888.29,109.88,9.0,7.4,452.62,178.0,5645.13,61.48
19907,2012-12-19 18:30:00,0,2,51,19,12,2012,37,218.2,5997.19,114.89,9.0,7.4,479.51,145.0,5579.17,61.47
19908,2012-12-19 19:00:00,0,2,51,19,12,2012,38,219.5,5858.67,97.72,9.0,7.4,489.99,143.0,5514.28,61.47
19909,2012-12-19 19:30:00,0,2,51,19,12,2012,39,219.9,5798.0,78.38,9.0,7.4,485.39,126.0,5408.68,61.47
19910,2012-12-19 20:00:00,0,2,51,19,12,2012,40,220.0,5694.97,78.38,9.0,9.3,491.67,133.0,5293.09,61.47
19911,2012-12-19 20:30:00,0,2,51,19,12,2012,41,217.2,5474.32,74.29,9.0,9.3,492.84,145.0,5188.89,60.94
19912,2012-12-19 21:00:00,0,2,51,19,12,2012,42,214.2,5380.71,68.2,9.0,11.1,499.99,151.0,5042.78,61.49
19913,2012-12-19 21:30:00,0,2,51,19,12,2012,43,209.0,5178.2,58.12,9.0,9.3,503.94,167.0,4817.88,61.48
19914,2012-12-19 22:00:00,0,2,51,19,12,2012,44,202.8,4979.92,58.11,9.0,9.3,514.96,168.0,4585.26,56.53
19915,2012-12-19 22:30:00,0,2,51,19,12,2012,45,197.6,4680.77,53.18,9.0,9.3,539.6,187.0,4360.68,56.17
19916,2012-12-19 23:00:00,0,2,51,19,12,2012,46,191.2,4498.31,53.13,9.0,9.3,532.81,202.0,4319.53,55.85
19917,2012-12-19 23:30:00,0,2,51,19,12,2012,47,187.7,4403.72,53.13,8.0,9.3,525.61,176.0,4083.69,53.51
19918,2012-12-20 00:00:00,0,3,51,20,12,2012,0,185.2,3996.12,51.65,8.0,5.6,538.11,173.0,3841.85,53.48
19919,2012-12-20 00:30:00,0,3,51,20,12,2012,1,179.6,3787.51,51.62,8.0,7.4,558.31,157.0,3631.89,52.97
19920,2012-12-20 01:00:00,0,3,51,20,12,2012,2,175.1,3638.24,49.83,8.0,9.3,581.58,128.0,3473.63,43.91
19921,2012-12-20 01:30:00,0,3,51,20,12,2012,3,174.9,3517.43,44.86,8.0,5.6,612.84,120.0,3334.02,42.35
19922,2012-12-20 02:00:00,0,3,51,20,12,2012,4,176.4,3450.56,44.86,8.0,5.6,616.24,107.0,3211.71,42.35
19923,2012-12-20 02:30:00,0,3,51,20,12,2012,5,177.4,3356.04,42.21,8.0,7.4,606.51,125.0,3124.27,40.11
19924,2012-12-20 03:00:00,0,3,51,20,12,2012,6,177.3,3310.02,38.44,8.0,7.4,558.57,126.0,3064.8,40.11
19925,2012-12-20 03:30:00,0,3,51,20,12,2012,7,174.1,3265.4,38.44,8.0,9.3,555.86,134.0,3018.06,38.87
19926,2012-12-20 04:00:00,0,3,51,20,12,2012,8,171.5,3245.28,38.44,8.0,5.6,573.72,130.0,3002.56,38.87
19927,2012-12-20 04:30:00,0,3,51,20,12,2012,9,170.6,3225.35,38.44,7.0,9.3,557.56,153.0,2994.87,38.87
19928,2012-12-20 05:00:00,0,3,51,20,12,2012,10,168.5,3230.71,40.7,7.0,7.4,577.51,139.0,3022.49,40.11
19929,2012-12-20 05:30:00,0,3,51,20,12,2012,11,164.8,3300.54,42.21,7.0,5.6,573.39,134.0,3058.14,40.11
19930,2012-12-20 06:00:00,0,3,51,20,12,2012,12,161.5,3450.75,46.75,8.0,5.6,597.52,137.0,3251.72,42.44
19931,2012-12-20 06:30:00,0,3,51,20,12,2012,13,154.9,3752.92,51.28,7.0,5.6,584.48,139.0,3499.66,51.28
19932,2012-12-20 07:00:00,0,3,51,20,12,2012,14,147.5,4238.45,51.48,7.0,5.6,556.49,136.0,3984.31,51.4
19933,2012-12-20 07:30:00,0,3,51,20,12,2012,15,140.6,4770.41,53.35,7.0,7.4,508.2,128.0,4414.29,53.34
19934,2012-12-20 08:00:00,0,3,51,20,12,2012,16,132.9,5030.7,63.13,7.0,7.4,496.25,132.0,4698.84,65.51
19935,2012-12-20 08:30:00,0,3,51,20,12,2012,17,127.5,5012.66,58.25,7.0,7.4,498.61,125.0,4750.17,71.1
19936,2012-12-20 09:00:00,0,3,51,20,12,2012,18,121.2,5090.47,58.25,7.0,5.6,509.71,126.0,4819.84,76.2
19937,2012-12-20 09:30:00,0,3,51,20,12,2012,19,117.1,5238.14,62.39,7.0,7.4,502.71,95.0,4887.03,79.57
19938,2012-12-20 10:00:00,0,3,51,20,12,2012,20,113.5,5263.86,64.65,7.0,11.1,499.02,97.0,4907.18,79.29
19939,2012-12-20 10:30:00,0,3,51,20,12,2012,21,111.5,5261.87,64.6,7.0,9.3,494.38,111.0,4915.78,80.74
19940,2012-12-20 11:00:00,0,3,51,20,12,2012,22,108.1,5230.08,64.27,7.0,5.6,497.5,81.0,4931.82,81.94
19941,2012-12-20 11:30:00,0,3,51,20,12,2012,23,107.6,5235.52,64.31,7.0,9.3,502.91,75.0,4937.33,78.85
19942,2012-12-20 12:00:00,0,3,51,20,12,2012,24,107.8,5239.77,64.62,7.0,11.1,499.31,46.0,4971.32,81.94
19943,2012-12-20 12:30:00,0,3,51,20,12,2012,25,110.5,5242.0,64.51,8.0,11.1,497.88,43.0,4977.57,81.15
19944,2012-12-20 13:00:00,0,3,51,20,12,2012,26,115.3,5217.17,64.11,8.0,11.1,495.61,46.0,4909.09,77.5
19945,2012-12-20 13:30:00,0,3,51,20,12,2012,27,124.5,5107.72,62.08,8.0,13.0,499.29,68.0,4838.44,73.5
19946,2012-12-20 14:00:00,0,3,51,20,12,2012,28,134.1,5109.58,62.1,8.0,11.1,513.43,69.0,4861.11,74.81
19947,2012-12-20 14:30:00,0,3,51,20,12,2012,29,144.3,5160.69,62.79,8.0,11.1,500.19,83.0,4878.06,75.13
19948,2012-12-20 15:00:00,0,3,51,20,12,2012,30,155.2,5173.63,62.96,8.0,13.0,501.61,68.0,4942.52,78.71
19949,2012-12-20 15:30:00,0,3,51,20,12,2012,31,165.7,5271.21,64.69,8.0,14.8,498.3,64.0,5057.77,81.94
19950,2012-12-20 16:00:00,0,3,51,20,12,2012,32,176.6,5515.45,66.49,8.0,13.0,491.02,100.0,5323.37,84.94
19951,2012-12-20 16:30:00,0,3,51,20,12,2012,33,189.2,5883.8,75.32,8.0,13.0,463.27,102.0,5626.53,86.38
19954,2012-12-20 18:00:00,0,3,51,20,12,2012,36,216.9,6127.84,132.42,7.0,9.3,461.71,137.0,5699.38,84.98
19955,2012-12-20 18:30:00,0,3,51,20,12,2012,37,218.0,5992.48,75.32,7.0,11.1,461.7,150.0,5579.11,84.94
19956,2012-12-20 19:00:00,0,3,51,20,12,2012,38,218.3,5854.07,75.32,6.0,9.3,471.64,149.0,5491.53,81.94
19957,2012-12-20 19:30:00,0,3,51,20,12,2012,39,214.2,5807.43,75.32,7.0,13.0,480.11,146.0,5392.64,81.94
19958,2012-12-20 20:00:00,0,3,51,20,12,2012,40,209.1,5690.49,75.32,6.0,13.0,488.89,147.0,5260.34,81.94
19959,2012-12-20 20:30:00,0,3,51,20,12,2012,41,202.8,5470.0,66.5,6.0,11.1,499.28,161.0,5148.26,77.87
19960,2012-12-20 21:00:00,0,3,51,20,12,2012,42,197.0,5376.46,66.49,5.0,7.4,515.18,171.0,5012.02,76.06
19961,2012-12-20 21:30:00,0,3,51,20,12,2012,43,195.9,5174.12,62.38,5.0,9.3,519.82,190.0,4836.83,65.47
19962,2012-12-20 22:00:00,0,3,51,20,12,2012,44,195.4,4976.02,58.23,5.0,11.1,527.98,179.0,4591.3,53.23
19963,2012-12-20 22:30:00,0,3,51,20,12,2012,45,198.2,4677.07,53.25,5.0,9.3,546.09,168.0,4389.23,53.2
19964,2012-12-20 23:00:00,0,3,51,20,12,2012,46,200.3,4494.7,53.24,5.0,7.4,560.18,149.0,4352.36,53.2
19965,2012-12-20 23:30:00,0,3,51,20,12,2012,47,201.9,4400.13,52.19,5.0,5.6,548.84,144.0,4113.6,51.28
19966,2012-12-21 00:00:00,0,4,51,21,12,2012,0,160.2,4126.18,51.47,6.0,9.3,579.69,155.0,3862.01,50.92
19967,2012-12-21 00:30:00,0,4,51,21,12,2012,1,158.0,3874.55,50.88,5.0,11.1,597.15,153.0,3648.12,49.88
19968,2012-12-21 01:00:00,0,4,51,21,12,2012,2,156.3,3705.87,46.75,6.0,11.1,603.49,142.0,3496.18,40.76
19969,2012-12-21 01:30:00,0,4,51,21,12,2012,3,155.0,3587.78,46.75,6.0,7.4,612.13,125.0,3345.06,40.76
19970,2012-12-21 02:00:00,0,4,51,21,12,2012,4,153.3,3413.07,38.25,6.0,7.4,599.62,117.0,3235.17,38.25
19971,2012-12-21 02:30:00,0,4,51,21,12,2012,5,152.5,3332.5,38.25,6.0,3.7,590.79,121.0,3135.47,38.25
19972,2012-12-21 03:00:00,0,4,51,21,12,2012,6,151.7,3251.71,37.15,7.0,0.0,557.82,123.0,3086.96,38.25
19973,2012-12-21 03:30:00,0,4,51,21,12,2012,7,151.9,3169.87,37.15,6.0,5.6,561.34,122.0,3060.23,38.25
19974,2012-12-21 04:00:00,0,4,51,21,12,2012,8,152.0,3165.88,37.15,5.0,0.0,565.4,99.0,3043.97,38.25
19975,2012-12-21 04:30:00,0,4,51,21,12,2012,9,149.4,3151.14,36.81,5.0,7.4,566.54,88.0,3018.69,38.25
19976,2012-12-21 05:00:00,0,4,51,21,12,2012,10,146.8,3168.11,37.49,6.0,5.6,584.08,82.0,3040.22,38.25
19977,2012-12-21 05:30:00,0,4,51,21,12,2012,11,144.6,3185.45,38.25,6.0,0.0,602.7,90.0,3084.04,38.25
19978,2012-12-21 06:00:00,0,4,51,21,12,2012,12,144.7,3467.7,42.35,6.0,5.6,608.42,111.0,3280.9,45.85
19979,2012-12-21 06:30:00,0,4,51,21,12,2012,13,151.4,3774.36,50.61,6.0,1.9,625.85,123.0,3530.98,53.9
19980,2012-12-21 07:00:00,0,4,51,21,12,2012,14,158.7,4138.5,51.1,5.0,1.9,620.74,131.0,3958.77,61.18
19981,2012-12-21 07:30:00,0,4,51,21,12,2012,15,168.5,4684.62,52.96,5.0,0.0,567.46,135.0,4357.56,62.88
19982,2012-12-21 08:00:00,0,4,51,21,12,2012,16,178.0,5014.14,57.77,5.0,5.6,545.18,102.0,4644.81,68.6
19983,2012-12-21 08:30:00,0,4,51,21,12,2012,17,187.2,5132.74,57.77,4.0,1.9,534.78,90.0,4659.5,65.41
19984,2012-12-21 09:00:00,0,4,51,21,12,2012,18,196.1,5226.41,57.77,4.0,5.6,535.43,88.0,4754.39,67.74
19985,2012-12-21 09:30:00,0,4,51,21,12,2012,19,207.8,5329.45,103.45,5.0,5.6,534.81,101.0,4798.95,67.97
19986,2012-12-21 10:00:00,0,4,51,21,12,2012,20,218.0,5373.14,103.45,7.0,5.6,518.22,164.0,4803.19,67.24
19987,2012-12-21 10:30:00,0,4,51,21,12,2012,21,222.5,5348.73,103.45,6.0,5.6,521.43,142.0,4793.48,66.3
19988,2012-12-21 11:00:00,0,4,51,21,12,2012,22,227.1,5263.17,103.45,7.0,5.6,517.04,164.0,4764.46,64.19
19989,2012-12-21 11:30:00,0,4,51,21,12,2012,23,226.8,5283.41,103.45,7.0,5.6,526.45,189.0,4724.73,62.88
19990,2012-12-21 12:00:00,0,4,51,21,12,2012,24,226.7,5283.0,103.45,8.0,5.6,527.88,205.0,4722.22,62.88
19991,2012-12-21 12:30:00,0,4,51,21,12,2012,25,226.9,5283.54,103.45,7.0,7.4,535.54,220.0,4744.44,62.88
19992,2012-12-21 13:00:00,0,4,51,21,12,2012,26,229.5,5261.8,103.45,8.0,9.3,525.5,196.0,4691.27,62.88
19993,2012-12-21 13:30:00,0,4,51,21,12,2012,27,239.0,5110.22,98.64,8.0,13.0,535.23,236.0,4606.63,61.86
19994,2012-12-21 14:00:00,0,4,51,21,12,2012,28,249.7,5030.5,98.64,9.0,14.8,524.65,275.0,4562.15,61.27
19995,2012-12-21 14:30:00,0,4,51,21,12,2012,29,266.8,5050.37,98.64,9.0,13.0,527.51,276.0,4517.97,61.27
19996,2012-12-21 15:00:00,0,4,51,21,12,2012,30,285.1,4991.51,98.63,9.0,13.0,521.58,369.0,4512.8,61.27
19997,2012-12-21 15:30:00,0,4,51,21,12,2012,31,308.4,5164.59,98.64,8.0,25.9,527.05,409.0,4575.84,61.27
19998,2012-12-21 16:00:00,0,4,51,21,12,2012,32,334.5,5249.25,98.64,7.0,20.4,506.28,480.0,4817.63,61.89
19999,2012-12-21 16:30:00,0,4,51,21,12,2012,33,371.2,5558.72,103.45,7.0,18.5,486.1,545.0,5140.12,66.98
20000,2012-12-21 17:00:00,0,4,51,21,12,2012,34,411.8,5737.66,103.45,7.0,18.5,465.67,632.0,5303.37,69.72
20001,2012-12-21 17:30:00,0,4,51,21,12,2012,35,464.7,5831.83,104.66,7.0,24.1,450.84,760.0,5318.79,67.64
20002,2012-12-21 18:00:00,0,4,51,21,12,2012,36,522.7,5827.19,103.45,7.0,29.6,450.17,803.0,5227.33,62.69
20003,2012-12-21 18:30:00,0,4,51,21,12,2012,37,594.2,5694.22,103.45,7.0,31.5,442.17,845.0,5097.1,61.86
20004,2012-12-21 19:00:00,0,4,51,21,12,2012,38,666.5,5537.8,57.77,7.0,33.3,459.22,915.0,4954.2,52.05
20005,2012-12-21 19:30:00,0,4,51,21,12,2012,39,738.6,5493.52,52.96,7.0,31.5,450.2,1033.0,4800.91,51.34
20006,2012-12-21 20:00:00,0,4,51,21,12,2012,40,809.3,5349.25,52.96,8.0,31.5,448.78,1014.0,4614.11,51.34
20007,2012-12-21 20:30:00,0,4,51,21,12,2012,41,870.4,5124.47,52.96,8.0,29.6,438.48,1025.0,4512.1,51.34
20008,2012-12-21 21:00:00,0,4,51,21,12,2012,42,928.3,5099.25,52.96,8.0,31.5,410.45,1078.0,4344.43,51.34
20009,2012-12-21 21:30:00,0,4,51,21,12,2012,43,973.9,4906.93,52.96,9.0,29.6,389.95,1057.0,4127.96,51.33
20010,2012-12-21 22:00:00,0,4,51,21,12,2012,44,1013.3,4714.54,52.96,9.0,31.5,394.84,1027.0,3912.75,51.33
20011,2012-12-21 22:30:00,0,4,51,21,12,2012,45,1032.4,4530.66,51.56,9.0,22.2,377.81,1004.0,3778.32,51.33
20012,2012-12-21 23:00:00,0,4,51,21,12,2012,46,1049.3,4437.02,51.1,10.0,20.4,362.15,1014.0,3756.8,51.33
20013,2012-12-21 23:30:00,0,4,51,21,12,2012,47,1059.6,4389.98,51.1,10.0,14.8,353.83,1006.0,3603.98,38.51
20014,2012-12-22 00:00:00,0,5,51,22,12,2012,0,1127.6,4122.11,50.85,10.0,11.1,343.05,963.0,3380.09,38.51
20015,2012-12-22 00:30:00,0,5,51,22,12,2012,1,1150.9,3914.94,40.44,10.0,11.1,359.26,948.0,3150.36,37.97
20016,2012-12-22 01:00:00,0,5,51,22,12,2012,2,1171.2,3701.55,38.51,10.0,11.1,343.47,965.0,2983.78,37.61
20017,2012-12-22 01:30:00,0,5,51,22,12,2012,3,1182.7,3552.86,37.28,11.0,16.7,326.38,985.0,2798.98,37.61
20018,2012-12-22 02:00:00,0,5,51,22,12,2012,4,1191.1,3426.03,37.28,11.0,14.8,336.82,1029.0,2674.88,34.31
20019,2012-12-22 02:30:00,0,5,51,22,12,2012,5,1189.8,3308.31,36.93,11.0,16.7,326.72,1044.0,2585.19,33.43
20020,2012-12-22 03:00:00,0,5,51,22,12,2012,6,1186.1,3223.31,36.93,11.0,20.4,334.11,1021.0,2543.86,32.25
20021,2012-12-22 03:30:00,0,5,51,22,12,2012,7,1174.6,3167.01,36.93,11.0,25.9,338.14,1028.0,2512.26,32.25
20022,2012-12-22 04:00:00,0,5,51,22,12,2012,8,1165.6,3123.7,34.31,11.0,22.2,346.48,1005.0,2481.88,32.25
20023,2012-12-22 04:30:00,0,5,51,22,12,2012,9,1165.6,3075.48,34.31,11.0,25.9,345.44,1036.0,2461.7,32.25
20024,2012-12-22 05:00:00,0,5,51,22,12,2012,10,1166.3,3076.66,36.93,11.0,27.8,353.93,1013.0,2457.96,32.25
20025,2012-12-22 05:30:00,0,5,51,22,12,2012,11,1166.2,3082.47,35.35,11.0,25.9,344.22,1023.0,2346.74,32.25
20026,2012-12-22 06:00:00,0,5,51,22,12,2012,12,1164.4,3136.39,31.78,12.0,31.5,340.8,1011.0,2526.98,35.78
20027,2012-12-22 06:30:00,0,5,51,22,12,2012,13,1158.8,3245.42,37.69,12.0,37.0,333.74,1049.0,2595.54,35.78
20028,2012-12-22 07:00:00,0,5,51,22,12,2012,14,1154.4,3371.9,37.69,12.0,37.0,319.76,1050.0,2749.93,37.69
20029,2012-12-22 07:30:00,0,5,51,22,12,2012,15,1149.9,3578.44,37.69,12.0,29.6,306.56,1111.0,2931.21,37.69
20030,2012-12-22 08:00:00,0,5,51,22,12,2012,16,1145.1,3748.09,37.69,12.0,25.9,325.87,1228.0,3091.46,37.25
20031,2012-12-22 08:30:00,0,5,51,22,12,2012,17,1138.2,3917.44,38.83,12.0,31.5,374.36,1094.0,3267.7,38.83
20032,2012-12-22 09:00:00,0,5,51,22,12,2012,18,1133.7,4112.67,51.11,12.0,29.6,380.85,1053.0,3497.54,41.53
20033,2012-12-22 09:30:00,0,5,51,22,12,2012,19,1133.5,4324.54,51.43,12.0,31.5,378.34,997.0,3685.94,42.32
20034,2012-12-22 10:00:00,0,5,51,22,12,2012,20,1131.8,4458.81,51.43,12.0,31.5,410.84,938.0,3862.05,52.16
20035,2012-12-22 10:30:00,0,5,51,22,12,2012,21,1126.6,4554.43,52.19,12.0,29.6,433.7,918.0,3948.94,55.42
20036,2012-12-22 11:00:00,0,5,51,22,12,2012,22,1119.7,4613.45,52.19,12.0,33.3,427.42,914.0,4027.21,56.35
20037,2012-12-22 11:30:00,0,5,51,22,12,2012,23,1111.4,4656.03,52.19,12.0,35.2,460.63,915.0,4048.68,56.31
20038,2012-12-22 12:00:00,0,5,51,22,12,2012,24,1102.6,4648.39,52.19,12.0,31.5,475.44,892.0,4124.71,56.31
20039,2012-12-22 12:30:00,0,5,51,22,12,2012,25,1097.5,4667.81,52.19,12.0,35.2,479.84,897.0,4143.19,56.31
20040,2012-12-22 13:00:00,0,5,51,22,12,2012,26,1092.4,4621.21,52.19,12.0,33.3,484.85,905.0,4114.56,56.31
20041,2012-12-22 13:30:00,0,5,51,22,12,2012,27,1090.4,4533.74,52.19,12.0,31.5,473.9,908.0,4045.4,56.31
20042,2012-12-22 14:00:00,0,5,51,22,12,2012,28,1088.4,4487.69,52.14,12.0,31.5,466.19,913.0,4034.45,56.11
20043,2012-12-22 14:30:00,0,5,51,22,12,2012,29,1091.7,4528.38,52.19,12.0,35.2,456.41,909.0,4035.21,56.31
20044,2012-12-22 15:00:00,0,5,51,22,12,2012,30,1095.4,4545.59,52.19,12.0,33.3,466.4,898.0,4096.44,56.29
20045,2012-12-22 15:30:00,0,5,51,22,12,2012,31,1101.3,4623.62,52.19,12.0,31.5,469.19,860.0,4202.48,56.27
20046,2012-12-22 16:00:00,0,5,51,22,12,2012,32,1108.8,4812.6,59.73,12.0,31.5,463.89,923.0,4444.51,56.27
20050,2012-12-22 18:00:00,0,5,51,22,12,2012,36,970.51,5551.37,73.73,12.0,33.3,434.35,1017.0,4894.75,62.69
20051,2012-12-22 18:30:00,0,5,51,22,12,2012,37,1017.65,5399.98,68.65,12.0,35.2,440.84,1071.0,4786.43,56.27
20052,2012-12-22 19:00:00,0,5,51,22,12,2012,38,1062.13,5292.16,65.2,12.0,37.0,442.01,1065.0,4642.13,56.27
20053,2012-12-22 19:30:00,0,5,51,22,12,2012,39,1102.66,5125.78,61.38,12.0,37.0,436.52,1076.0,4504.61,56.27
20054,2012-12-22 20:00:00,0,5,51,22,12,2012,40,1139.45,4965.13,59.73,12.0,37.0,433.17,1087.0,4380.76,56.27
20055,2012-12-22 20:30:00,0,5,51,22,12,2012,41,1172.68,4783.49,51.43,12.0,42.6,436.48,1135.0,4208.9,55.15
20056,2012-12-22 21:00:00,0,5,51,22,12,2012,42,1202.35,4658.66,51.43,12.0,48.2,394.17,1157.0,4038.42,56.02
20057,2012-12-22 21:30:00,0,5,51,22,12,2012,43,1238.56,4497.59,51.43,12.0,50.0,398.93,1181.0,3849.39,42.32
20058,2012-12-22 22:00:00,0,5,51,22,12,2012,44,1266.08,4331.63,51.43,12.0,51.9,349.17,1285.0,3667.97,38.83
20059,2012-12-22 22:30:00,0,5,51,22,12,2012,45,1284.76,4156.57,51.43,11.0,51.9,324.18,1269.0,3523.13,38.04
20060,2012-12-22 23:00:00,0,5,51,22,12,2012,46,1296.64,4096.69,51.43,11.0,46.3,334.71,1332.0,3452.8,38.04
20061,2012-12-22 23:30:00,0,5,51,22,12,2012,47,1303.33,4106.0,51.43,11.0,48.2,337.74,1238.0,3290.49,37.69
20062,2012-12-23 00:00:00,0,6,51,23,12,2012,0,1305.21,4059.29,38.83,10.0,44.4,330.75,1390.0,3105.88,37.69
20063,2012-12-23 00:30:00,0,6,51,23,12,2012,1,1330.98,3863.05,38.83,10.0,46.3,332.88,1270.0,3012.86,37.69
20064,2012-12-23 01:00:00,0,6,51,23,12,2012,2,1344.51,3668.96,38.04,10.0,42.6,351.99,1188.0,2869.65,35.78
20065,2012-12-23 01:30:00,0,6,51,23,12,2012,3,1351.61,3518.63,38.04,9.0,46.3,362.84,1080.0,2716.5,35.78
20066,2012-12-23 02:00:00,0,6,51,23,12,2012,4,1354.6,3352.2,37.69,9.0,37.0,373.33,967.0,2592.15,35.78
20067,2012-12-23 02:30:00,0,6,51,23,12,2012,5,1353.59,3194.28,37.69,8.0,31.5,406.33,818.0,2513.83,34.38
20068,2012-12-23 03:00:00,0,6,51,23,12,2012,6,1344.06,3096.49,37.69,8.0,29.6,414.3,788.0,2471.91,34.38
20069,2012-12-23 03:30:00,0,6,51,23,12,2012,7,1376.55,3058.26,37.69,7.0,27.8,432.4,810.0,2434.62,34.38
20070,2012-12-23 04:00:00,0,6,51,23,12,2012,8,1383.33,3019.96,34.37,7.0,25.9,429.27,773.0,2414.78,35.78
20071,2012-12-23 04:30:00,0,6,51,23,12,2012,9,1365.39,2974.82,34.37,7.0,20.4,451.26,741.0,2369.42,35.78
20072,2012-12-23 05:00:00,0,6,51,23,12,2012,10,1329.51,2947.98,37.69,7.0,20.4,461.51,738.0,2386.28,35.78
20073,2012-12-23 05:30:00,0,6,51,23,12,2012,11,1274.86,2968.44,37.69,7.0,24.1,445.34,752.0,2388.23,35.78
20074,2012-12-23 06:00:00,0,6,51,23,12,2012,12,1196.49,2889.55,39.65,6.0,16.7,446.88,726.0,2451.61,37.69
20075,2012-12-23 06:30:00,0,6,51,23,12,2012,13,1201.56,2904.66,39.65,6.0,18.5,420.06,735.0,2473.92,37.69
20076,2012-12-23 07:00:00,0,6,51,23,12,2012,14,1202.54,2947.32,38.05,6.0,16.7,426.81,717.0,2597.32,37.69
20077,2012-12-23 07:30:00,0,6,51,23,12,2012,15,1200.46,3036.6,38.05,6.0,18.5,399.1,817.0,2681.56,37.69
20078,2012-12-23 08:00:00,0,6,51,23,12,2012,16,1194.49,3078.78,38.05,6.0,20.4,400.49,774.0,2763.67,37.69
20079,2012-12-23 08:30:00,0,6,51,23,12,2012,17,1184.79,3115.59,36.44,6.0,16.7,378.58,821.0,2869.41,37.69
20080,2012-12-23 09:00:00,0,6,51,23,12,2012,18,1171.23,3272.94,39.65,7.0,18.5,383.09,784.0,3112.62,38.39
20081,2012-12-23 09:30:00,0,6,51,23,12,2012,19,1156.77,3535.63,39.65,7.0,16.7,368.92,782.0,3336.41,38.7
20082,2012-12-23 10:00:00,0,6,51,23,12,2012,20,1140.73,3750.4,46.13,7.0,14.8,385.52,773.0,3524.97,51.43
20083,2012-12-23 10:30:00,0,6,51,23,12,2012,21,1123.12,3927.47,59.88,7.0,14.8,441.85,746.0,3638.12,51.84
20084,2012-12-23 11:00:00,0,6,51,23,12,2012,22,1104.13,4053.22,63.08,7.0,14.8,441.18,772.0,3725.12,51.99
20085,2012-12-23 11:30:00,0,6,51,23,12,2012,23,1083.83,4172.74,58.81,8.0,14.8,456.15,767.0,3777.56,52.0
20086,2012-12-23 12:00:00,0,6,51,23,12,2012,24,1062.1,4383.18,61.64,8.0,14.8,444.61,786.0,3884.97,61.24
20087,2012-12-23 12:30:00,0,6,51,23,12,2012,25,1011.97,4556.12,63.0,8.0,14.8,469.55,743.0,3943.46,61.58
20088,2012-12-23 13:00:00,0,6,51,23,12,2012,26,960.27,4659.25,66.5,8.0,11.1,479.0,762.0,3920.63,61.47
20089,2012-12-23 13:30:00,0,6,51,23,12,2012,27,907.24,4589.82,65.15,8.0,18.5,485.71,791.0,3831.87,61.11
20090,2012-12-23 14:00:00,0,6,51,23,12,2012,28,853.89,4525.14,64.39,9.0,18.5,470.29,801.0,3765.13,60.99
20091,2012-12-23 14:30:00,0,6,51,23,12,2012,29,800.31,4471.13,63.55,9.0,13.0,449.35,756.0,3727.03,61.02
20092,2012-12-23 15:00:00,0,6,51,23,12,2012,30,747.19,4432.87,63.69,9.0,13.0,456.33,684.0,3713.68,61.1
20093,2012-12-23 15:30:00,0,6,51,23,12,2012,31,694.62,4471.51,65.87,9.0,16.7,461.44,664.0,3805.52,61.15
